ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153
IMP032430102017,2.1739620566368103,10.760045482591009,18.53788363370645,25.04874270534492,29.082870598382296,32.36684344006373,35.41727793298874,38.30161473263507,41.05432694515491,43.50899013096,45.835434462665866,47.94204703766083,49.79562763748465,51.511569316311466,52.90454215149553,54.1044299803995,55.11525540732087,55.76905181449584,56.26268154546998,56.45871491260392,56.43672741413788,56.29532651711884,55.94908408372586,55.515107770421416,54.97503467210776,54.29263715131883,53.55016247030442,52.696889281843255,51.769481397714884,50.795843531269014,49.72865190558543,48.63356884039613,47.49664861594826,46.32427456081643,45.1388514968447,43.93693531456208,42.737709265018346,41.540525723665255,40.37165089735043,39.22290803567331,38.10965101587313,37.05474738179544,36.03371458081662,35.10280828570726,34.17606905023166,33.2532417482898,32.27689291107413,31.281826557699347,30.25537447245637,29.208477021685965,28.151018737488524,27.079423745136495,26.007531984371518,24.93529624203699,23.874980049642534,22.823648282443113,21.793992447287632,20.79163386928682,19.806416399213095,18.87782234742872,17.97897568738168,17.122843230854905,16.33637642577261,15.586595987239484,14.919248128371922,14.319245165631624,13.7682203091657,13.344003867156278,12.975424842902745,12.699247112958844,12.467107040027507,12.250477329513217,12.037786103279856,11.827488189865377,11.61934425798789,11.41535041895863,11.213116804793072,11.014020710303905,10.818051308868858,10.623833438191754,10.433722845993003,10.2457293263917,10.06008810967645,9.878291218436354,9.698225024908327,9.521475807836644,9.347566381015115,9.175378957799895,9.007459405273885,8.841388887110451,8.677860791195563,8.517879455369327,8.359599290103525,8.204807356087457,8.052576511504142,7.902129282775774,7.7559200361603535,7.611391127059485,7.469586557583088,7.331039384795408,7.1941638554165195,7.0609396100941995,6.930005955373788,6.801048496466792,6.676028993690264,6.552660301276656,6.432189663876881,6.314695261752447,6.198842975885173,6.086796824894723,5.976778967661914,5.8689216842144125,5.764710532901478,5.66212066479982,5.562594365114799,5.465771341278306,5.370560906547339,5.279303255526889,5.1898198034063725,5.102673101056503,5.018888908831849,4.936696472666842,4.857724916334695,4.781191878410841,4.706284519425846,4.635383157028553,4.566052717645026,4.499227002030909,4.435488376519235,4.3733119799155675,4.314505572574428,4.257881128187903,4.203060999321543,4.151960784437568,4.1024019654157255,4.055507642175493,4.01143319100149,3.968891441583858,3.929860588871856,3.8927633456473565,3.8576408525377537,3.8259603927917936,3.795791801756328,3.7684392765281087,3.7436476073164737,3.720359112709573,3.7007142202648313,3.6827627858270504,3.6669483341123383,3.6543062371290884,3.643146481704696,3.634946160126615,3.6290558805020394,3.624639248330562
IMP119807112019,10.507483273744583,11.901020389342065,13.298140924441528,14.702312704367474,16.106434366538146,17.510414567302806,18.903728578054235,20.28956695976115,21.6613885370096,23.011207464167605,24.353262975714216,25.801733965193268,27.31060649108843,28.92746964269723,30.583101958251635,32.25383934338705,33.869502352381545,35.42248994440541,36.86856064865587,38.115212911703836,39.26185959257145,40.03076122046002,40.60679969997523,40.86874676642523,40.908334801345774,40.85585055045911,40.72547861537446,40.565759684889066,40.36038987266916,40.10576649145292,39.8288345440045,39.49556730977079,39.14102525857507,38.75485847946283,38.335036553387695,37.90043230467507,37.430564768062524,36.947974991454025,36.44730624221969,35.9290611665832,35.40356001190391,34.863387169682746,34.319525062959,33.77064934037279,33.22075651047249,32.671133845124075,32.12695069406452,31.58859165252308,31.05780395335521,30.543038764488653,30.036069983768662,29.554171520640924,29.087863015309914,28.640946896506538,28.188260511531702,27.730000344645283,27.242499691760674,26.742951800792,26.22906195972325,25.69964616112607,25.16452700351561,24.61832547011254,24.069355809769714,23.51723177221648,22.965831425595038,22.415698257276233,21.872195895456624,21.335649445755347,20.806691263819538,20.29515134918954,19.7918491501781,19.312446012043868,18.850167752999845,18.405775478783383,17.995940976160526,17.601314726472143,17.247410864125204,16.921245775754137,16.62281946135894,16.376535350758928,16.15224798059658,15.984196659715657,15.829924272817363,15.688844482285417,15.550196066749274,15.412517469283086,15.277192184006683,15.143382907566558,15.010963305893023,14.881055077798997,14.752136033801444,14.625584661283835,14.500611166289051,14.377022339324505,14.256026120652528,14.136038452103541,14.018431578195308,13.9024656866258,13.787878220220822,13.675965832950828,13.56508136183034,13.456589572382061,13.349803106217758,13.244387586222926,13.141730852334847,13.040121400622787,12.940915281485044,12.843480062705877,12.747407074971775,12.654177816445543,12.562015206121844,12.472265343145214,12.384353193731119,12.297793324108323,12.214163362923868,12.13161941596846,12.051496395003523,11.973279136934432,11.896402971273522,11.822544129410776,11.749790667803593,11.67946507470093,11.61111452995677,11.54409265410833,11.480176753547225,11.417385599268199,11.357028019878388,11.298716010439092,11.241719010253696,11.187917872974165,11.135260848003227,11.08504186817685,11.036940216022352,10.990138677350584,10.946624125332555,10.904273051649637,10.864363257237274,10.826643784347503,10.790208293039939,10.757152148263348,10.72527884784838,10.695848824700608,10.668683353055497,10.64278449496272,10.620358579407498,10.599134874240415,10.580355208207816,10.563915559787295,10.548723920759882,10.537100056405961,10.526697768466692,10.518739045399844,10.513197042183846,10.508883208072378
IMP027614092017,5.072578132152557,8.577259421185607,12.08106287051117,15.582385468489482,18.61324352265879,21.21454699335031,23.221887982097485,25.062263951736856,26.831027133095,28.568045471453168,30.23334397932991,31.82369565430535,33.35708773627581,34.757463715767,36.11334489842848,37.297598871311735,38.40532804671079,39.37235033641313,40.18861847244827,40.9099673265448,41.39146539111449,41.79746888729918,41.94234797423655,41.99608957761999,41.91182299162177,41.73429084799051,41.50851789868698,41.16840443407402,40.79896655844839,40.342034589219395,39.84537019262464,39.29878556677547,38.70121433366541,38.082261620091096,37.41010323491954,36.72747633207535,36.015641149735885,35.29378189484278,34.5614323314633,33.82666040897508,33.09124074659551,32.36971612782111,31.65673859785901,30.966553304729718,30.302337591638903,29.660776193049742,29.07113913019119,28.49530171921095,27.926895793463412,27.348390114481884,26.74824210714181,26.135055496909317,25.512409508107822,24.87861821000588,24.242308248615117,23.602398597284235,22.964392334655912,22.329717002257045,21.704090681772655,21.083893768436948,20.48472363347801,19.893119308100587,19.32961153328463,18.78337178006454,18.26207472470516,17.775275787023915,17.305433551252264,16.892151672491377,16.496520076182343,16.15731977997957,15.85366329015771,15.59265936799295,15.354897050466505,15.126357591923522,14.901254135220318,14.67708335367863,14.455633308589947,14.235998813666606,14.018179868908605,13.803169363201134,13.589124257504999,13.378740300615412,13.1694369935945,12.96285692424265,12.758383118494482,12.555664532416053,12.35610793053815,12.157579560383242,11.962756728058705,11.769263371233416,11.578474809389355,11.39010416849121,11.20340747286331,11.020247250489822,10.838178091550985,10.659837915562461,10.483096984607643,10.309021462042335,10.13769646166905,9.967943188262643,9.80212182106842,9.6374543490205,9.476518361138949,9.317472331729443,9.161031380213846,9.007694496040278,8.85580617662632,8.708266140286204,8.56194283080405,8.41933256280043,8.278923910611086,8.141039061916162,8.00663276961715,7.8735309359666035,7.745214706155444,7.618178034913901,7.494815018559173,7.373986219264839,7.255579005161546,7.141045780411939,7.027824839081769,6.919502016688405,6.812694459362319,6.709500226427445,6.609193755702964,6.511185707962263,6.417468026436906,6.325125460042646,6.237662569897354,6.152026602161572,6.069922684417511,5.99108101793773,5.914393668330583,5.842434005704321,5.771912289920814,5.706230863794556,5.642708961323924,5.582616890541638,5.526182503981401,5.47173738427877,5.422478216226452,5.374719826728543,5.33174139639228,5.291276034861642,5.254117342812091,5.221032711846246,5.189751353819091,5.164135156015559,5.140082568478094,5.120728665702787,5.104262320786992,5.090958539241138,5.0821661395445314,5.0749700749638125
IMP047526022018,8.307066142559052,13.413962493693187,18.781324175163512,23.94712978544362,28.43394076464686,31.69309891004277,34.458836034765476,37.16394333914856,39.78868402600962,42.3016197129936,44.697313404071714,46.95855193775424,49.061467838764145,50.97026109584314,52.6879870199603,54.19743244962589,55.4686866579694,56.46541315182704,57.19724697566688,57.646974967999164,57.78379184164334,57.698936032236965,57.49547422740905,57.18063192569468,56.754125468491495,56.2234542111691,55.605166318808934,54.90648728994609,54.128691855885634,53.28146129110806,52.3776034516765,51.424343836126056,50.42531839883974,49.39078466706785,48.33061302102576,47.25202895924856,46.161832492367814,45.06925173406246,43.9820224218707,42.907370054327615,41.856061531483846,40.834689887105895,39.849659049225316,38.90819451637719,38.02576326191426,37.18459728598542,36.325174937910596,35.42977172801076,34.499224857544434,33.54353445746789,32.56800091390153,31.57753096552836,30.576166441203714,29.57109649172447,28.567227855773627,27.569618817783788,26.5856063901453,25.618932994370432,24.67450536914217,23.758078537829732,22.879194309984456,22.03869357102102,21.241483059622407,20.494559731281424,19.808579806336432,19.18202782729149,18.6198105328296,18.130712003754137,17.7254124848165,17.400226318683277,17.129639153963538,16.870317776171646,16.614214835190577,16.361029371582955,16.110763161188,15.863645741638077,15.619717223970664,15.378713800053815,15.140637245726756,14.905755749524852,14.674033422961676,14.445243806526184,14.219388676057607,13.996775068309768,13.777290700641409,13.560746659477857,13.347144720658338,13.13683096647062,12.929616325487661,12.72534962738663,12.52403264800675,12.326050712485204,12.13113756597822,11.939179978730289,11.750179726580633,11.564561574831302,11.381981690590884,11.202364981986637,11.025713224857784,10.85249082198672,10.682275967803447,10.515031905633462,10.35076041131599,10.189965722429251,10.032147666093701,9.877308018148563,9.725487284262243,9.577113544636688,9.431724053939442,9.28932058800973,9.149982579660614,9.014061557086823,8.881132399818464,8.751196883694757,8.624373565988893,8.500937028257452,8.38049997220856,8.263064173681439,8.148787511724882,8.037867226626366,7.929954039587521,7.82504972644757,7.723351685346369,7.6249794206713615,7.529621870433147,7.437280810470945,7.348193355331147,7.262400878870233,7.179630733223227,7.099884694229357,7.023439790157015,6.950258869700771,6.880107896435558,6.8129886462006,6.749218258301767,6.688680661640774,6.631180628547933,6.576719934862468,6.525656028243188,6.4777935231680335,6.432976198038144,6.391205828692757,6.352880368459086,6.317724722760343,6.28562187338399,6.256573596169258,6.231018547427245,6.208601528895495,6.18924492306326,6.172950505769764,6.160197833625461,6.1505512100512885,6.143972615553751,6.140463825972074
IMP041010012018,10.253957033157349,13.869044847492688,17.537134591631055,21.273017501796545,24.792580671342233,28.087827701348555,30.963499140744407,33.549900236571794,36.04625781000999,38.55830680558084,41.040244473576955,43.49650843370747,45.846306148116874,48.10339131679678,50.271472441576364,52.20346905945171,54.000305222197134,55.60377126961892,56.89075999555122,57.99195064574385,58.76255908501026,59.169400187669005,59.36829156619445,59.23681092701765,58.97622144015584,58.61877463106253,58.069829201245334,57.44328185214556,56.725336687001864,55.879422195438735,54.979896814290306,54.00341749848096,52.95750332995963,51.87797974695186,50.74892004046004,49.59598602516982,48.42944407049203,47.253757733300915,46.08678370143112,44.92751670888404,43.80984399736537,42.721809779105314,41.67484679583369,40.708317323398504,39.75576661071713,38.80182235577732,37.79928934436977,36.77053916114852,35.702122721342896,34.61700214311869,33.52050981770322,32.41626182076154,31.31756483883045,30.22489129871939,29.160902607982568,28.117640385454383,27.107096229801883,26.152708036955286,25.233891736939793,24.3841175934756,23.608341061629023,22.88298184723599,22.272618343689864,21.743729843096517,21.28122838194619,20.893352362445057,20.51664677926983,20.153809331929168,19.811268210341883,19.478728692389414,19.16182341641467,18.861054815509807,18.56963180973611,18.295183633053927,18.033137999787506,17.779781953148607,17.544315803685617,17.317943585013662,17.100665297132753,16.899645750148412,16.70589739302695,16.522388524255177,16.351599294281,16.187425245666056,16.03421072393005,15.89046315234075,15.751594424267712,15.617317316839355,15.483798506293216,15.35086282260448,15.219324345902582,15.088457633732679,14.958415359852049,14.82977644431853,14.701858764440283,14.575062671118273,14.449605846472808,14.324934132801632,14.201722586593021,14.07974478675103,13.958615973202336,13.839327340661903,13.7211254995388,13.603925211290495,13.488809167710524,13.374680219221725,13.261910394473759,13.1511003021245,13.041341180185421,12.933340185492566,12.827132978289429,12.722040616815486,12.619146818732526,12.517839430590925,12.417710763497535,12.320262528579244,12.2241518934146,12.129553327536684,12.03761954941833,11.947002601146057,11.858357148264975,11.772150115635394,11.687323788170906,11.604969814841434,11.524786461616044,11.44604768887476,11.370323561651672,11.296460821745887,11.224178505034036,11.155350623081299,11.088105430410534,11.022960509637233,10.960983233515918,10.900652521995593,10.84298336371562,10.788153627341144,10.73503433088667,10.6851793016548,10.637794038942582,10.59218309146938,10.55048055784039,10.510836702705841,10.473337304336333,10.439819366657991,10.408213853016528,10.379374500082067,10.354127962493212,10.330857724260254,10.311016783315615,10.294338579731667,10.27970055082263,10.26919638842259,10.261383452758961,10.25567456708926
IMP065301082018,3.4860008358955383,5.312044369193247,7.2286662155566805,9.13265556551376,10.920801609592413,12.457590636732535,13.688703233829802,14.807577160718164,15.917637262319161,17.00879906948257,18.068456538198873,19.08996178050591,20.064346422601,20.982642090681484,21.82557051071408,22.59084866426073,23.270699442670853,23.856154472141796,24.329130482699284,24.67932314330648,24.905781653852582,24.999593086216816,24.98945857996451,24.92323599097434,24.81548187104528,24.668736647406472,24.485540747287086,24.2646459955607,24.011869363230318,23.73095259930853,23.4244361310245,23.09358518832842,22.74078508405117,22.370695820300845,21.985857824306617,21.588769670863545,21.180945135093864,20.76668241196946,20.348521928719475,19.92900411257308,19.51106561794445,19.097628475900397,18.691144545849106,18.294154255019738,17.909862634188958,17.542250113679703,17.19244177728155,16.862877284674568,16.540824645283564,16.20648884619753,15.86077453271326,15.505428183267254,15.142021778908754,14.771716746845174,14.396478911705948,14.018323471288168,13.638822406641076,13.259600838726374,12.882684262533036,12.509564511744326,12.141813567409482,11.781003410577743,11.429977624123477,11.089738343564681,10.761582300142932,10.447081474907467,10.148946035406228,9.86943200567819,9.60871564377038,9.36836893073203,9.150176535310239,8.959232537013806,8.793800637220777,8.6552867732265,8.533665336478128,8.415328171621836,8.298210117166123,8.18226106964623,8.067487882087676,7.953956117105822,7.841743233644172,7.730728628568436,7.620919154904131,7.512321665676783,7.4051244019800855,7.299165628211417,7.194441257304277,7.090958142284186,6.988835724550636,6.888054170951952,6.788536291664887,6.690288939714966,6.593359303732603,6.497876359166812,6.403686360362737,6.310796160345899,6.219212612141819,6.129114295232778,6.040373565774606,5.952961906553764,5.866886170595772,5.782250081526625,5.699080010277269,5.617268280715335,5.536821745866348,5.457765820425132,5.380287796247501,5.304197385207391,5.229501440330319,5.156206814641808,5.084479026062082,5.014231322406705,4.9454073563644645,4.878013980960876,4.812135802097788,4.747852194690059,4.685021596345558,4.623650860089806,4.563746838948324,4.505542104434223,4.448826262650378,4.393599554405374,4.339868832724737,4.2877831540159805,4.237303457655702,4.188342166284361,4.140906132927477,4.095057445812102,4.050935283738304,4.008360798103537,3.967340841933323,3.9278822682531827,3.8902038432749633,3.854137552239684,3.819655062119051,3.7867632259385866,3.7555912386424537,3.7261545310695756,3.6983308958614374,3.672127186043561,3.6475795722175546,3.624893836969989,3.6038504455372573,3.5844562509448834,3.5667181062183855,3.5508375723177004,3.536695813523289,3.5242325230193297,3.5134545538313406,3.5044678394894877,3.497349102196311,3.4919381046436775,3.488241699857109,3.486266740862126
IMP035629112017,11.354540169239044,14.390027313685957,17.532824176275923,20.59892185551476,23.404311449908285,25.734246980026604,27.870039596493598,30.026171966988393,32.16660897629478,34.24809544743813,36.22714072412306,38.07244457253205,39.74797187744892,41.207864541878905,42.39022853614935,43.284769919840144,43.855453577735084,44.06633179097925,43.94533761370692,43.64791918364621,43.204268970487675,42.64457944392189,41.99248948311361,41.289848455615434,40.57007448093772,39.863360028771,39.20593970490034,38.63420802518725,38.14894026298075,37.70302195784268,37.27595896153471,36.86585138623516,36.46792254554884,36.07950775241911,35.69794231978931,35.32080475842459,34.94445209736185,34.56621964954441,34.18344272791558,33.79226075737648,33.39016310924123,32.97479184003998,32.543482262716076,32.092105575844975,31.621328238148813,31.135103303280637,30.635037693999976,30.12231990924619,29.597997079786637,29.065097633230316,28.52522849233674,27.979996579865475,27.430664990406637,26.879627763926273,26.328491823183903,25.77886409093908,25.232924785768862,24.692286511128568,24.158231462580307,23.613198202874727,23.03203822726835,22.41966074535036,21.787318189989314,21.143294631682274,20.496103905360616,19.855917898406794,19.231188360824927,18.63019936311207,18.06123497576528,17.540354109499237,17.07035125542016,16.659510484025095,16.316115865811106,16.0584317722756,15.872849145580247,15.706525450293679,15.542454168250297,15.380809199352049,15.221584027015732,15.064593580053886,14.90983245901186,14.757383983172836,14.607419259617402,14.459666174113073,14.314119327205196,14.170773319439109,14.029973157797352,13.891361546883335,13.754933087242403,13.620682379419895,13.488864035967678,13.359298012776767,13.231892053535574,13.106640758789444,12.983710208540476,12.863093886205467,12.744614540496809,12.628266771959844,12.514129989927842,12.402367481581528,12.2927188625382,12.185178733343202,12.079741694541871,11.976737113317046,11.875823334071846,11.776994957351604,11.680246583701669,11.585821095824125,11.493546269509842,11.403333758397151,11.315178163031405,11.22923774351485,11.14550598326428,11.063813450891939,10.984154746943174,10.90660537080132,10.83132078974726,10.758052349248064,10.686794649849077,10.617542292095633,10.550609003370877,10.485668767877618,10.422716186161203,10.361745858766964,10.302988938547227,10.246281021192702,10.191537670291652,10.138753486389417,10.088078909688406,10.039507423605407,9.992877416652519,9.948183489375081,9.905497231206507,9.864966289527834,9.8263537396559,9.789654182136053,9.754862217513633,9.722275933372073,9.691584953713893,9.662783879084431,9.635867310029026,9.611054669550224,9.58818937323859,9.56719089463231,9.54805383427672,9.530920812474383,9.51578531264209,9.502493543191783,9.491040104668803,9.481492676556641,9.473991086336486,9.468310139174948,9.464444435617372,9.462388576209104
IMP091130012019,6.5011818408966064,8.161595567825682,9.820396894242265,11.477971298410951,13.134704258596342,14.791137647101815,16.448092349069892,18.105978807071825,19.765182499372216,21.426655740845707,23.091246583674405,24.758927860818723,26.430111634382587,28.105760116852828,29.913325439801646,31.864613502401767,33.9431148856079,36.121195142286496,38.371261986989175,40.62142369548355,42.84404582063604,45.01149391531312,47.04642314880473,48.915651103708,50.60258657132154,52.07959510451177,53.252740663867215,54.06122746569408,54.533118551873685,54.69909469809385,54.617623301694934,54.41068092270415,54.117307361959405,53.742297653954395,53.29044683318283,52.74007038365431,52.13011494553658,51.465375553323334,50.750647241508275,49.97949644381072,49.17091697686514,48.334405748988814,47.47475779467542,46.59503645596153,45.705790808733276,44.81546559373902,43.928855845472455,43.05276777289494,42.200813793929164,41.37463244036213,40.57901874668754,39.81876774739909,39.12132727413435,38.42821293201621,37.7251658206197,37.00126584108152,36.254756933105746,35.49427746619881,34.724146625113946,33.94679951723457,33.16479926701794,32.38350311070761,31.606192181566485,30.835301586977987,30.07479150729252,29.3325823032109,28.60799492764563,27.903464487980138,27.22142609159783,26.578207481377028,25.966247301019735,25.387980657909353,24.845842659429305,24.357071082874338,23.917641739357112,23.525078811007763,23.174182711560725,22.846711805680137,22.52180386294814,22.199039293618487,21.878451243086534,21.560325740634713,21.245234844827912,20.932472936637442,20.622073161458662,20.31406866468693,20.009610192531067,19.70766632220553,19.40827019910567,19.11145496862684,18.81815163848615,18.527841182751285,18.240264088456083,17.955453500995908,17.6740809151217,17.396219250703243,17.121276561938444,16.84928599422266,16.580619754866255,16.316022258489948,16.054529351981298,15.796174180735642,15.540989890148353,15.290471938539943,15.043244191013176,14.799339792963398,14.55879188978597,14.322790023281767,14.090642811462622,13.862004563334466,13.636908424292642,13.416198245143956,13.199946945758178,12.98739022427738,12.778561226096906,12.573918336555051,12.374378326328385,12.178718508220685,11.986972027627305,11.799172029943593,11.617158685601781,11.43921114759292,11.265362561312369,11.095646072155478,10.931509756006902,10.772089874822623,10.616954559580646,10.466136955676319,10.320653269972292,10.18057642233834,10.044969754860675,9.913866412934658,9.78781095992649,9.667892522568605,9.552629879580998,9.442056176359024,9.336204558298038,9.237259907941962,9.14315666617015,9.053927978377963,8.969606989960754,8.891900310886943,8.819771847056673,8.752703551420014,8.690728569372325,8.635035463832097,8.585697154669107,8.54160462791372,8.502791028961294,8.469887099205959,8.444154321435992,8.42385294028762,8.409016101156196,8.399676949437072
IMP022506092017,12.681445330381393,14.704406236256904,16.733485804637095,18.772879689810885,20.815275389713914,22.857720702508974,24.892774633436577,26.917663086246677,28.931944083629816,30.917638195227255,32.88811106959143,34.82378431968571,36.85604048226507,38.950990816106675,41.28211436833693,43.646064968095764,46.06120537618366,48.41591106793818,50.723959348570204,52.8095907775824,54.70406016489801,56.38129995937661,57.57881107905453,58.529443563138905,58.903649670861796,59.00523645807951,58.91351136348446,58.67413913873917,58.382776804646774,57.999093021378656,57.53024838290017,57.01746841172148,56.40766498367674,55.75837700670709,55.060203397735194,54.30312444475921,53.52242220454043,52.69688751663655,51.849368599006546,50.98484301309784,50.099224447841216,49.21029464079922,48.31716654180318,47.431111385729686,46.549799764517715,45.693908196330774,44.856445524682435,44.04386186336121,43.27896517106112,42.5389976133561,41.86166618006101,41.19343521588288,40.53287719625432,39.850207917527094,39.1602606651914,38.45735731937806,37.74641620706877,37.03112884533437,36.30984383187855,35.58847616362507,34.86698668830136,34.149990947573826,33.43604200101403,32.732116345861265,32.03745288028193,31.351295507167993,30.68636975661416,30.031883843820893,29.399235778691338,28.789401134378096,28.192938052008785,27.6377629534059,27.100864692971115,26.593412449584925,26.126531245129705,25.68041464621125,25.28638085716517,24.924698604063998,24.595367886907734,24.288464205091913,23.985611643762912,23.685133307971668,23.386688317036157,23.089505402217995,22.795733312949647,22.503299875408498,22.213164042897326,21.925782089450408,21.6398132099172,21.357332780194117,21.07679396718221,20.79836935903358,20.523525943816637,20.250283275853327,19.980426551214435,19.713257863473157,19.44791320076955,19.187083824523974,18.928042868871945,18.67217857039972,18.41985550867046,18.16939528972127,17.923619675961525,17.680255933362172,17.439752782139085,17.20375084716324,16.969799428307365,16.74029744251841,16.514086413713116,16.290313130821644,16.072107823340595,15.856140705319438,15.644281068583748,15.436698254313903,15.231428051690466,15.032090381591654,14.8355830651466,14.642734498546643,14.455255399553641,14.270276585546963,14.090862466305536,13.915290452177974,13.742821676796225,13.576921793821453,13.413709869172916,13.255588021871347,13.102426810802665,12.952027980246736,12.808861381506446,12.668891846957441,12.533430992678202,12.404156085409792,12.277831231994048,12.158238106997736,12.042986463289656,11.93155532311522,11.827642220388473,11.726866844854305,11.632215914684448,11.54315766255868,11.45731155981201,11.380049160127827,11.306298763216624,11.237958748955688,11.176569389153622,11.118579852070567,11.06854084901696,11.023290931470113,10.982630554200577,10.950385587463606,10.921728116785557,10.900281231444994,10.88500729400389,10.873395274808226
IMP106913062019,14.493080377578735,17.609091412115703,20.763530179827406,24.01634394446642,27.11199259814361,30.085052465270575,32.47143419195475,34.68875088366905,36.483791302401265,38.26486672167937,40.025382558427815,41.74906759556795,43.45584669190428,45.09213584104645,46.70318465359947,48.24485379382654,49.727707865089954,51.15800378961988,52.48265761373369,53.76890321739173,54.918816235242346,56.00606273845913,56.986966065327586,57.84520796224313,58.63788943970108,59.23712122445538,59.77398355745563,60.132584860807526,60.36963144455015,60.482360701419644,60.394756161995474,60.23601077648747,59.85763766307063,59.41329567265681,58.83921489081557,58.16705209611615,57.434256784377126,56.592048986012344,55.72230023744696,54.78305528149224,53.821819991975325,52.83483992170269,51.83989389185448,50.842761759559885,49.87129087623128,48.91900646631922,48.01077988425256,47.16045845848256,46.35133877853904,45.54852901427436,44.73868823964619,43.88199420253428,43.01076355441723,42.12002324416172,41.21992148079018,40.3159562605771,39.41950214018544,38.53079660459353,37.662845654023464,36.822003914694164,36.00329214372467,35.24283295889236,34.50439318081876,33.84662385860854,33.23278278831465,32.68671673526313,32.22897150386392,31.813914669596645,31.45244329633453,31.094696390105337,30.74084425925815,30.38967008561236,30.04099921978526,29.696528487698256,29.353543258408653,29.015485996696754,28.679381935558375,28.346757012941577,28.0176648289298,27.690555936766454,27.368606338856665,27.048246622854126,26.7324208656727,26.41938146236458,26.109322809711625,25.80373442807331,25.499793289835036,25.20151992031404,24.905207530338007,24.612952339420506,24.324399406682094,24.03824608572643,23.757583319201025,23.478672175185505,23.204973668228522,22.93413041701844,22.666784854098314,22.404140204669055,22.14330453924248,21.888915938471087,21.636456601417763,21.388672018758236,21.144719719053562,20.90362284586426,20.668308292483605,20.43490710221547,20.207436722041624,19.98285100468995,19.762319408061337,19.54667987260151,19.33317075087648,19.126608106283886,18.92206320391364,18.722850106070783,18.527559821160207,18.33562027229595,18.149715313820423,17.965885459060043,17.788744082228007,17.614477280495112,17.4448605267167,17.280287486986666,17.118279047620216,16.963530478868435,16.810961392941643,16.664420656474135,16.521853768118028,16.38317242013751,16.250738438327467,16.120541300835214,15.997829803903683,15.87794329954993,15.7633422651804,15.65389710294053,15.547490222491351,15.44861711134075,15.352085223617777,15.262317725084309,15.176535615043036,15.095213344504938,15.020311721120752,14.94780868265699,14.88362794218465,14.822183116970406,14.76669867856845,14.71644277557911,14.669738330605883,14.630802058816833,14.594368751058049,14.565475367017301,14.540539417051233,14.520677100514241,14.50736921731628,14.496621659641377
