ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
IMP119807112019,17.75402346253395,19.11547827718298,20.525782876778734,21.96401201031685,23.40924042679296,24.84054287520269,26.236994104541676,27.57766886380555,28.841641901989945,30.00499437605905,31.03068500274641,31.998121694903066,32.966771479410845,33.942886028221395,34.91939054262818,35.88921022392469,36.84527027340442,37.78049589236083,38.68602686136628,39.55138586414587,40.37226039501179,41.14157565525754,41.85225684617658,42.49722916906241,43.0694178252085,43.561748015908336,43.96714494245539,44.271004384519834,44.46443230944202,44.54741572530705,44.54850685821979,44.49826204807396,44.410771708780004,44.28812052362744,44.13239317590576,43.94567434890448,43.727490044068844,43.481799909407485,43.212087093891434,42.92043628081019,42.608932153453274,42.27965939511018,41.93470268907041,41.57614671862348,41.206076167058875,40.82575986054881,40.43859035425333,40.0468750652651,39.65269867687363,39.25814587236842,38.86530133503898,38.47624974817481,38.09307579506542,37.717864159000314,37.354579488953824,37.00414125108702,36.66863412868942,36.3499927500885,36.04028279731116,35.72868914880844,35.409712748997606,35.084250717939334,34.753090127715936,34.41686733048672,34.077157846213,33.734858794955464,33.39086729677482,33.046080471731784,32.70139543988706,32.35770932130133,32.015919236035316,31.67711232022069,31.342580766003007,31.012944189307955,30.689099710196242,30.37194444872857,30.06237552496564,29.761290058968157,29.469585170796826,29.188157980512347,28.918805800323515,28.66265643830664,28.419783718379545,28.191084760602926,27.977290006634814,27.773890550863495,27.574015189744333,27.37414255834212,27.17434204955449,26.97470556700611,26.775311074773285,26.57622067569858,26.377503762679634,26.179229728614086,25.981467966399567,25.78428786893372,25.58775882911419,25.39195023983861,25.197038938582132,25.003030171776782,24.809973826058922,24.617939294326185,24.426995969476202,24.237213244406625,24.048660512015093,23.861407165199235,23.675522596856695,23.4913003007806,23.30860936082372,23.127519169883694,22.948099120858153,22.77041860664474,22.5945470201411,22.420553754244864,22.248508201853667,22.078530984593932,21.91091028885793,21.74546927717051,21.582277342429304,21.421403877531958,21.262918275376105,21.10688992885938,20.953388230879433,20.802482574333894,20.654376532045458,20.509289538070536,20.367030556073562,20.227668978952174,20.09127419960401,19.957915610926705,19.8276626058179,19.70058457717523,19.57675091789634,19.45647987446767,19.339858683674827,19.226713832789294,19.11711471470871,19.011130722330716,18.90883124855295,18.81028568627305,18.715563428388656,18.624733867797403,18.538261647116993,18.45603836092721,18.37793974257411,18.304035184955325,18.234394080968496,18.16908582351126,18.108179805481257,18.051745419776125,17.999852059293502,17.953142485249828,17.911249205084104,17.874128920684427,17.84185102494843,17.814484910773757,17.792099971058043,17.774765598698927,17.76255118659405,17.755526127641048
IMP027614092017,13.768426358699799,14.643548930624357,15.528100219692904,16.435699484002306,17.34792510552369,18.263491985031507,19.164651784743313,20.05705614755756,20.91503102590292,21.74339833556918,22.53581359755367,23.261437211666617,23.962695954560917,24.629964886512035,25.303785103347497,25.99136301844009,26.6834477874816,27.378378990596115,28.068249955041814,28.753986860307002,29.424757554106737,30.080279636291934,30.71953653275496,31.32436543505831,31.915447988253746,32.452810204684724,32.96519855951413,33.43217989324977,33.845395692911296,34.22904044883205,34.52260533652383,34.785288923497966,34.96339343843032,35.078521315675985,35.13460859509037,35.11876958324798,35.08044426692464,34.99336166786092,34.887569250133794,34.75215295285628,34.587820252312135,34.40971783592673,34.19577167115231,33.972529821630445,33.725997904346976,33.46534864866245,33.19307334958881,32.90394350632837,32.60970811765712,32.30288879232086,31.992378874141306,31.676758904332583,31.358901275231474,31.04012824005621,30.723849718620297,30.409935030591075,30.101798602000432,29.801669079704013,29.507322323064535,29.229904785087676,28.958989710001326,28.708845673494455,28.46117169282451,28.21649706567083,27.966390710663873,27.714215296821006,27.45664701723939,27.197845114637712,26.936452603693905,26.673787806908408,26.410319461170264,26.146555364775935,25.8830346050064,25.620659779383132,25.359818512586898,25.100613041872844,24.845214862624907,24.59135721745533,24.34373564626325,24.09909988122409,23.85989285464479,23.627242564311043,23.39819847891235,23.180297257859003,22.966248966344722,22.762775953010824,22.567255523359076,22.379190640909346,22.204695034928164,22.033987347587647,21.868238388270406,21.702243962060255,21.53586087993634,21.36920542789523,21.202420275893548,21.0354705913607,20.868531431695313,20.701638298724788,20.534906440317226,20.368307396255627,20.202149632445106,20.03617456180414,19.870859854347092,19.70596041205273,19.54163595229131,19.37817893168278,19.215076772545885,19.053428966962414,18.89227076326091,18.73230936415976,18.573461909232872,18.415418969542948,18.25924905672991,18.103740914100918,17.95023105202014,17.79790198525455,17.647006741371694,17.49822354380873,17.350274284731913,17.2053044360316,17.061402579906968,16.919743508191267,16.78025584835805,16.642139606555876,16.5074329363533,16.37386711334928,16.243532690160837,16.115249390537016,15.989153956048792,15.866519973144399,15.745199005740647,15.628277707439553,15.513107590504788,15.401121439690613,15.292468966564059,15.185650016165695,15.083881980186582,14.983733868420526,14.887945477640491,14.795183336771432,14.70525830519391,14.620248928561077,14.537031644443386,14.459529490057589,14.38456650392568,14.313623867529095,14.247281972722197,14.18313090724372,14.125776897101062,14.070521888185962,14.020650123330405,13.9748845328291,13.932500497678351,13.896591118930068,13.86295290971143,13.836240492756998,13.81296002904094,13.794431500578016,13.781875575703767,13.771762988661248
IMP047526022018,-16.614132285118103,-17.859220244669462,-19.125426256684424,-20.435230828624256,-21.744741072306752,-23.054094657400668,-24.299211100331767,-25.503021895407223,-26.615970709106165,-27.605196614335377,-28.522250822957247,-29.334977447717765,-30.143804823941963,-30.9543613629124,-31.75919003268602,-32.56036471693754,-33.34169759924831,-34.11301466138462,-34.86003284582569,-35.58065755526545,-36.282901094615006,-36.933336370345955,-37.56245497002906,-38.139756428822956,-38.67148902956356,-39.16862305289333,-39.58347257367915,-39.96570456254378,-40.26711092457267,-40.50526326824882,-40.69110940444096,-40.76582359805697,-40.805594644162774,-40.76986217545253,-40.703214106775576,-40.608741998128586,-40.469500972607335,-40.31424152255669,-40.12098879077034,-39.907504825365834,-39.67421111037687,-39.412803293152756,-39.14134749968978,-38.84667047502974,-38.54165927123759,-38.22563992010907,-37.89737396952199,-37.565030490986615,-37.22502514365527,-36.8837953598154,-36.54114634274973,-36.20133091713961,-35.86340841187173,-35.53417071207151,-35.21203100652382,-34.89884829372339,-34.60279205143014,-34.31457085595243,-34.05189782137026,-33.79289585430202,-33.53894160506543,-33.28124239474049,-33.022010611674894,-32.75942640071204,-32.49595125648188,-32.23113971235075,-31.96572128196019,-31.70010344332184,-31.435012528243913,-31.17065978832359,-30.907516835467128,-30.646729269269,-30.387075459315948,-30.13200372629214,-29.87912347493971,-29.630174999527103,-29.38636838177946,-29.145028684769752,-28.912502019969264,-28.683444341442772,-28.46121622964321,-28.2467406446041,-28.036202850935375,-27.83860943438781,-27.645639892397142,-27.46239038197731,-27.281863827850053,-27.102854987066195,-26.922670153860224,-26.74216099206559,-26.560967518569214,-26.379323008442494,-26.197403289524374,-26.01502675132324,-25.83255965614776,-25.649919588255173,-25.467283058230958,-25.284648886785654,-25.102246242170366,-24.919986812195056,-24.738096575513335,-24.556633624172633,-24.375481425807216,-24.195218273358794,-24.015332107164664,-23.83638812730088,-23.658264353224702,-23.48079055354625,-23.304832491845698,-23.129485188013764,-22.955683890575,-22.78306489234436,-22.611465916959947,-22.44197854458828,-22.27333570169955,-22.10687351229288,-21.941924888488792,-21.7783971630055,-21.61754607854373,-21.457773295179212,-21.300846639411713,-21.145733988615188,-20.992473938640092,-20.84242474066923,-20.693687615409946,-20.548492918888687,-20.40538183968074,-20.264585890820914,-20.127504177921974,-19.991968309348934,-19.860701997680998,-19.731758088642636,-19.60562266650516,-19.483674037259146,-19.36350502395336,-19.24836352274582,-19.135752382458058,-19.026473912650005,-18.921823965637945,-18.819187406180422,-18.722367141040362,-18.62825436808421,-18.538029276212654,-18.45284361001555,-18.369905102987307,-18.29360249952179,-18.220153692478267,-18.15117840415029,-18.087622617349155,-18.026547761331198,-17.972959245147315,-17.922340002597426,-17.8768109434201,-17.837050634595947,-17.800005028169295,-17.771327024874115,-17.745702945398875,-17.725816540979277,-17.71201730871312,-17.70116655045878
IMP041010012018,11.622776985168457,12.167146759287062,12.710696520476432,13.252793687334016,13.793868809091396,14.334503534671049,14.874624521301659,15.414876913730867,15.955294327395523,16.496638712197573,17.038540298331665,17.58211960035948,18.12720548514796,18.67365024850489,19.223394757471045,19.77469406527901,20.329438785589232,20.887521403324026,21.447753853298373,22.04895279774762,22.67244365825632,23.338559233093676,24.038757000794917,24.756023522146208,25.50655853661579,26.26567509770687,27.03702036273359,27.813425373418426,28.590279618672472,29.36044644629554,30.119732273690587,30.867910413352863,31.585066232742886,32.28605176762127,32.94745359284401,33.57145225226461,34.168066451008634,34.69051664482542,35.180177035049724,35.604417042318346,35.95767209948608,36.27181311128721,36.46661367572319,36.609591986638264,36.668534210762694,36.644953726464145,36.584346428074,36.45089319544807,36.28400863652756,36.07849232277776,35.82109383820504,35.54269594597996,35.220521316985646,34.87398021986356,34.50721035674862,34.10828938960768,33.699035223444504,33.27054273909151,32.8312794236647,32.385659552194305,31.932150422381984,31.478974302177555,31.026567503475597,30.58151628964088,30.14085690816711,29.71828697823789,29.308123223889044,28.914205651847823,28.549743053914774,28.193604557533394,27.841147636615055,27.48103668508522,27.113730944780567,26.736805685784873,26.35683737399894,25.97144774791479,25.58412375223471,25.195499059757367,24.80748431746787,24.420936330251436,24.03745525798084,23.659675147726695,23.285077914121917,22.9222254660489,22.56585473297813,22.219123473500456,21.88764417824842,21.563857567509054,21.260982438215198,20.971545888866274,20.696405701160895,20.447984150487127,20.211610002964278,20.002801268687406,19.80121243140031,19.605136969996305,19.41015202614058,19.215645834887642,19.022110410971017,18.82958433034127,18.63762094821219,18.44738302709402,18.257862434141543,18.06955731391426,17.882805532578974,17.69683705175506,17.512965632292843,17.330228641639543,17.148858122051514,16.969678644009413,16.791503068489384,16.61570244763304,16.441547063277625,16.268815441278782,16.09900627052858,15.930421604311148,15.764396079010604,15.600620304951795,15.43823187749206,15.279591018032471,15.12239526511635,14.967849132321527,14.816250972558041,14.666181865235906,14.520235492417077,14.376226656800988,14.234864213461812,14.097241671992364,13.961368784974963,13.829742299578394,13.70071838526105,13.574243928327439,13.452395009150749,13.332516346436803,13.216914045412416,13.104673056392535,12.994790882814414,12.890513589929192,12.788427155517416,12.690553335815139,12.596893276091436,12.505508020739056,12.42040002022369,12.337903818112801,12.259462776682549,12.186181650253742,12.11539593020696,12.050856905930237,11.98974894011895,11.932444973910648,11.881340784775452,11.832952604032979,11.790686852944825,11.752765127431859,11.71830253339543,11.69117328555256,11.666980648113112,11.648692467163446,11.635754985947514,11.625838061032884
IMP065301082018,9.73106861114502,11.15115608606687,12.616244381983575,14.107124137058854,15.604585989456407,17.087795804392854,18.53245978151596,19.92107303250279,21.234426195517035,22.45330990872241,23.554109618858455,24.6204019903473,25.70860926293041,26.810100092228264,27.916243133861357,29.016568994809678,30.102012971796967,31.163966348602372,32.19379778084637,33.18066542546401,34.11138814737702,34.98184611221152,35.783407975587984,36.50744239312691,37.136509117301934,37.6635137106871,38.08484804571758,38.391880778013885,38.57598056319648,38.616246309488055,38.57912788814633,38.49556346853732,38.368080803194935,38.19767643069284,37.98457239506456,37.73579194284607,37.453862826571275,37.141312798774095,36.79842909937205,36.42893461796686,36.03706105418244,35.62533616055269,35.196287689611545,34.75077198620075,34.29345597832947,33.827058222289935,33.35410647061607,32.87708453984881,32.398828091313455,31.922259476286907,31.4499064473031,30.984296756895944,30.528957885435446,30.08672041484467,29.659468111973702,29.24972872935645,28.860030019526825,28.493023126269794,28.125322836880596,27.7476532093665,27.361188339315312,26.966907259969545,26.56561118240211,26.159348043696895,25.749291939441694,25.336616965224312,24.922481460401688,24.508295190681398,24.095318232398235,23.684724681140004,23.277688632494502,22.876141527402787,22.48091409526771,22.09307234714467,21.713790378621475,21.344533930943815,20.987726405132882,20.64330684032109,20.31244933209626,19.99632797604617,19.697402039076522,19.417075037752035,19.155312370001607,18.913288131413044,18.692176417574142,18.493877791449652,18.302387525933135,18.111756192214408,17.92202654304823,17.73326318009613,17.545620119208113,17.359018139785643,17.173499994583473,16.989108436356357,16.805971859511935,16.624151912194478,16.443597948765067,16.264352721978465,16.08645898458942,15.910130545834548,15.735293441986652,15.561947224449321,15.3901346459773,15.219927077099522,15.05155951064189,14.884864980162575,14.719886238416327,14.556666038157896,14.395369191124427,14.236079025511883,14.078686798300158,13.923235262244008,13.76976717009818,13.61856239689089,13.469509362022443,13.322579167977322,13.177814567510278,13.035288130693262,12.895326965976839,12.757670791751497,12.622362360771989,12.489444425793064,12.359112646556989,12.231483169960182,12.10638358627696,11.983856648262078,11.863945108670285,11.74698933899703,11.632851280418846,11.521468017176753,11.412882302025505,11.307162335255693,11.204738479591295,11.105251568930749,11.0087443560288,10.915259593640203,10.82501822018797,10.738180339917715,10.654504307073813,10.574032874411017,10.49680879468408,10.423227366531302,10.353135191554202,10.286429766425957,10.223153843901327,10.163365685165166,10.107610045863613,10.055423306078675,10.006848218565104,9.961927536077651,9.920901906395706,9.883986529762822,9.85086495506906,9.821579935069172,9.796174222517905,9.77509247387205,9.75817708980685,9.745280410103277,9.73644518751608,9.731714174800013
IMP035629112017,19.503546595573425,20.6866353364721,21.907200498706825,23.155127389306326,24.420301315299344,25.692607583714622,26.961931501580892,28.21815837592689,29.44836380734244,30.6426632116001,31.79154350902044,32.88489000663219,33.91258801146409,34.86452283054488,35.73061533142831,36.55121682726289,37.3790224402094,38.21252493928584,39.04833722106207,39.88307218210787,40.71334271899307,41.535761728287476,42.34642998444553,43.140938541621765,43.91677189402365,44.67054293822099,45.39886457078363,46.09834968828135,46.765611187283994,47.396874783068604,47.98490744953752,48.529892820327795,49.028443792009234,49.47717326115165,49.872694124324866,50.21161927809869,50.490561619042936,50.69988162283921,50.84084017708083,50.91101850462781,50.9134030913758,50.86125882111182,50.76179084481565,50.61774791624489,50.42919053320595,50.200459359751015,49.93593702936248,49.638372295797936,49.310513912815004,48.955110634171284,48.57491121362438,48.171815841594295,47.748574849761845,47.30932151136719,46.85680458016794,46.39377280992172,45.92297495438613,45.44715976731876,44.969089797083825,44.49187971232951,44.01843609138441,43.55150768800614,43.0938432559523,42.6481915489805,42.21730132084834,41.80392132531345,41.41314583963334,41.041011755229384,40.668276289865574,40.28734613128581,39.89924137435118,39.50498211392277,39.105588444861645,38.70183872674764,38.295076421680264,37.886439477780705,37.47694798991004,37.067622052929345,36.6594817616997,36.25354721108221,35.85107127336661,35.45322365732695,35.06084155169996,34.674945051346704,34.296554251128256,33.9266892459057,33.566370130540136,33.216961589636206,32.88018497943259,32.55621402888647,32.24606883285893,31.95076948621105,31.671336083803904,31.40854145442415,31.15338069841521,30.898076444982514,30.642228096476728,30.385969906961336,30.12943613049982,29.872761021155664,29.61607883299236,29.35952382007338,29.10326553331928,28.847434641071565,28.592159940386594,28.33757568532786,28.08381612995886,27.831015528343055,27.579308134543947,27.328915750011124,27.07996657511624,26.832539624356468,26.5867691517953,26.342789411496206,26.100734657522683,25.86073914393821,25.62302918794331,25.387825991496026,25.15511105175623,24.92501862278738,24.69768295865298,24.473238313416505,24.251818941141448,24.033607940001104,23.819014983096206,23.607876315471138,23.400326191189393,23.196498864314453,22.996528588909793,22.80054961903891,22.608696208765288,22.421535642802027,22.238837508386467,22.060693949886595,21.88723922136588,21.718607576887816,21.55493327051589,21.39635055631357,21.24339006349877,21.095996723387493,20.954123991764256,20.81790612269254,20.687477370235847,20.562971988457633,20.4445242314214,20.332580338071693,20.227356053359472,20.128618409707645,20.036501661179706,19.951140061839133,19.872667865749417,19.80121932697404,19.737108559406078,19.680917591187672,19.632179296602033,19.591027929712638,19.557597744582967,19.532022995276513,19.51443793585676,19.504976820387185
IMP091130012019,-17.878250062465668,-19.286017931341085,-20.731318439398393,-22.197469836244867,-23.667790371487776,-25.1255982947344,-26.554211855592,-27.93694930366787,-29.257128888569262,-30.49219518954899,-31.639482107130732,-32.78068770396259,-33.9610082325717,-35.165007207868115,-36.37724814476191,-37.58229455816314,-38.76470996298189,-39.90767451139509,-40.99154650038322,-42.003762347586566,-42.928885567915195,-43.75147967627918,-44.45610818758858,-45.02733461675348,-45.44972247868391,-45.707835288289964,-45.77748124680003,-45.754336259415766,-45.69853490246693,-45.611744163836626,-45.495631031407925,-45.3518624930639,-45.182105536687665,-44.98802715016228,-44.77023249413457,-44.53071854776962,-44.27217740129162,-43.99627604258365,-43.7046814595288,-43.39906064001016,-43.0810805719108,-42.752408243113805,-42.414600466816786,-42.069016593068554,-41.71803468865879,-41.36332174147058,-41.00654473938699,-40.64937067029112,-40.29346652206605,-39.94049928259486,-39.59213593976064,-39.25065023849336,-38.91752660774923,-38.59430110367818,-38.28264071416326,-37.98421242708756,-37.70059769630754,-37.42451016710535,-37.145759096065284,-36.86255595804163,-36.57537089158349,-36.284909619799436,-35.99164153975776,-35.69603604852676,-35.39856254317474,-35.09969042077,-34.79988907838085,-34.49962816023585,-34.19942472781952,-33.89978284573754,-33.60117191105821,-33.304061320849826,-33.00892047218069,-32.7162187621191,-32.42642558773336,-32.14001034609177,-31.85772815484103,-31.57996410181364,-31.307068751849165,-31.03951150201591,-30.777761749382165,-30.522288891016238,-30.273562323986425,-30.032051445361024,-29.79847487251161,-29.573647087891324,-29.357486034616276,-29.14805470486767,-28.9393681595057,-28.729443459996435,-28.518393560857387,-28.306331416606092,-28.093369981760066,-27.879560731368837,-27.665094032582438,-27.45008677838197,-27.23465192328496,-27.01890242180894,-26.80295122847143,-26.58691129778995,-26.37089558428203,-26.155031242499728,-25.93944304235131,-25.724237794557112,-25.509528453634662,-25.295427974101486,-25.0820493104751,-24.86950541727304,-24.65790924901282,-24.44739774961382,-24.23816187201298,-24.030232454534648,-23.823722451696348,-23.618744818015603,-23.415412508009943,-23.213838476196894,-23.014135677093975,-22.81641706521871,-22.620975222708978,-22.427795459456103,-22.23695861861155,-22.04857765469284,-21.862765522217494,-21.679635175703048,-21.49929956966702,-21.32187165862694,-21.14760779558084,-20.97665151046302,-20.80896165552181,-20.64465118527473,-20.483833054239298,-20.326620216933048,-20.17312562787351,-20.023462241578198,-19.877784291770105,-19.736525308696944,-19.599456263568666,-19.466690110902807,-19.338339805216883,-19.21451830102843,-19.095338552854972,-18.980913515214024,-18.871356142623124,-18.767141555299396,-18.668167143893655,-18.574419132718614,-18.4860104762918,-18.403054129130734,-18.32566304575295,-18.253950180675968,-18.188028488417316,-18.12822495141193,-18.07481899763831,-18.027562951863683,-17.98656976860557,-17.95195240238149,-17.923823807708978,-17.902296939105554,-17.887484751088742,-17.879500198176075
IMP022506092017,-9.782829254865646,-10.628952282108184,-11.482606856979082,-12.345801392179235,-13.219015575563544,-14.095390319113326,-14.975580150182,-15.855711701417833,-16.734632825356254,-17.608954325564493,-18.4758294563616,-19.337123172398403,-20.182712715017267,-21.016157637085403,-21.838807340886216,-22.633644115230872,-23.413485040279777,-24.173107346397785,-24.898625733067306,-25.6239994944755,-26.36313812192484,-27.140574263801806,-27.93551758649409,-28.74782126208615,-29.553995554908667,-30.35396794123443,-31.11541990056756,-31.84090578751065,-32.5304256020637,-33.12306415931746,-33.658435083556135,-34.11107803524779,-34.42788416028424,-34.66382341939879,-34.75598774935836,-34.755176689512325,-34.70614350013759,-34.60211248485994,-34.46386243247627,-34.30013362716307,-34.08606573232403,-33.8505594045993,-33.590934839878166,-33.295524583340146,-32.98502496827104,-32.65321060358288,-32.30024640029787,-31.937016485881063,-31.558243707622125,-31.169988545586826,-30.776291319819002,-30.375791514385526,-29.974508381596603,-29.57260683247445,-29.175611386262673,-28.783563270716822,-28.39778177401449,-28.02746068564318,-27.66691057533708,-27.322480517450806,-27.000789216110114,-26.68732221166134,-26.378590839104213,-26.063757777596546,-25.744948645694407,-25.419444790770545,-25.09115870974872,-24.760399538862043,-24.42656551291888,-24.092193295254805,-23.757185342883638,-23.423035905214558,-23.089944433780136,-22.75903683384597,-22.431938867322874,-22.107495024990026,-21.789036911414353,-21.476357298909154,-21.167927968549776,-20.8702684752541,-20.57937409963871,-20.295244841703596,-20.025814425030532,-19.764072169176853,-19.513265232403977,-19.27875766040896,-19.053422589715787,-18.84386468646154,-18.639458957539414,-18.437155002585257,-18.234590248676085,-18.031967769303996,-17.82930810262899,-17.626754713151026,-17.42435056071932,-17.22211429996466,-17.02035649660944,-16.818903486430337,-16.61792437613766,-16.417691753696285,-16.21792270108201,-16.019031265271835,-15.821056639056525,-15.623704359319296,-15.427731122012132,-15.232747307335115,-15.038544615787153,-14.846320101003522,-14.655059913177013,-14.465021206162847,-14.277094356890965,-14.090290611227184,-13.905246412767326,-13.722350044319413,-13.540735556130581,-13.36151639024555,-13.184383317933825,-13.008690902532164,-12.83612729324248,-12.665490332379164,-12.496565947894847,-12.331375276403069,-12.167967242300385,-12.006944200442188,-11.849556494372282,-11.694110202342449,-11.541819027130888,-11.392967101795076,-11.246215367150317,-11.10348658260591,-10.963903253316408,-10.826578891368941,-10.694243021512207,-10.56466110358124,-10.437833137576034,-10.316384498494742,-10.197536807234526,-10.082347541947769,-9.972207168198473,-9.864826518921232,-9.76210647837344,-9.664007185268357,-9.568826393286313,-9.479406101498,-9.394080704349355,-9.311832584974729,-9.236542565966417,-9.164723880086427,-9.096810443975803,-9.03581202642364,-8.978232867124529,-8.925695489824681,-8.879510637514635,-8.836903820108624,-8.800573025640064,-8.769934553884355,-8.743032893683663,-8.723739206066915,-8.709379930177764,-8.698916242494613
IMP106913062019,11.956791311502457,12.59781273795334,13.247411321823234,13.903434748939262,14.563730705128531,15.226146876218163,15.888530948035266,16.548686362825677,17.203804493033246,17.85199934262528,18.491118597428898,19.11900994327121,19.73352106597933,20.33249965138037,20.913403288079508,21.475988663889673,22.04905285781416,22.646618635458406,23.263726340203647,23.895416315431103,24.536728904521993,25.182684943589283,25.827658179171745,26.466374426285604,27.093874028312086,27.70519732863243,28.295384670627854,28.859476397679575,29.391094659163773,29.883364539430115,30.333659202420716,30.73701899151681,31.08848425009963,31.383095321550392,31.615892549250326,31.77840330368177,31.863897263162457,31.872547824988395,31.805002263087914,31.666136832224296,31.4609887406543,31.194595196634687,30.869012256457484,30.490298813363307,30.0664678214486,29.60255648897013,29.103602024184656,28.57464163534894,28.02071253071973,27.44584832601932,26.856262097100423,26.257835056017143,25.65560441102623,25.05460737038444,24.45988114234854,23.87646293517528,23.31107090061464,22.768658343936576,22.25368171175025,21.77117821231243,21.32618505387987,20.923739444709316,20.56887859305756,20.27171216329967,20.034436068881043,19.850761236445518,19.694212443855516,19.552526851068833,19.423438761320337,19.304682477844903,19.194555289335266,19.089885658927003,18.988293630236758,18.887513506499392,18.785279590949777,18.679326186822767,18.567387597353243,18.44643724745364,18.318488673080807,18.18580163985503,18.049915198717475,17.912368400609314,17.774700296471707,17.63846508505445,17.505681926642072,17.377705125301354,17.256073731973462,17.142326797599566,17.03789645915158,16.93889292726708,16.84026062410673,16.741229983140478,16.641890015319937,16.542289895205617,16.44247879735801,16.342505896337634,16.242420366704973,16.142271129428124,16.04211273870841,15.941999164241192,15.841979580586962,15.74210316230623,15.642419083959494,15.542976520107255,15.443836368242863,15.345069345605953,15.246701282328308,15.148781352970431,15.051358732092826,14.954482594255989,14.858202114020429,14.762597067097449,14.667740530379596,14.573637096127785,14.480335938902517,14.387886233264291,14.296337153773614,14.205737874990987,14.116193952538385,14.027767019575844,13.940447332186123,13.854284064929718,13.769326392367134,13.68562348905887,13.603224529565434,13.522267751112164,13.442789539741197,13.36477271704982,13.288266457598539,13.21331993594785,13.139982326658258,13.068302804290267,12.998459189365285,12.93044881742215,12.864253977265376,12.79992384345547,12.737507590552935,12.677054393118272,12.618613425711985,12.562408993844256,12.508385579165203,12.45653183937929,12.40689694904702,12.359530082728895,12.314480414985416,12.27179712037709,12.231757891095569,12.19424055151686,12.159247029938062,12.126826500919682,12.097028139022225,12.069901118806188,12.045494614832077,12.024146607665726,12.00565446102361,11.990040275488187,11.977353225619957,11.967642485979423,11.960957231127088,11.957346635623447
IMP094018022019,-20.678520798683167,-22.483172639198333,-24.401374296173607,-26.387232386502685,-28.394853527079267,-30.378344334797045,-32.291811426549714,-34.082196611753176,-35.692273771395925,-37.08511077835597,-38.21484179351976,-39.12244346813253,-39.96146901738157,-40.785160647775825,-41.59066350010416,-42.37748964635619,-43.14483233017968,-43.89139796916502,-44.615892980902565,-45.317023782982695,-45.99311898179466,-46.6404669297781,-47.26030112453038,-47.851327983641895,-48.41225392470299,-48.94178536530404,-49.43862872303544,-49.89944157799334,-50.32272875050947,-50.7091782965822,-51.057496633801904,-51.366390179758945,-51.634565352043715,-51.860728568246564,-52.03905999313602,-52.171893693005025,-52.258565893218375,-52.29779755387825,-52.29226664053827,-52.248693994606484,-52.16946924499826,-52.05487927979391,-51.90983954802294,-51.73627803632959,-51.53612273135812,-51.31130161975279,-51.06374268815785,-50.794011116671285,-50.5049055187945,-50.19924668146228,-49.87896259131885,-49.54598123500848,-49.202230599175415,-48.84963867046392,-48.48955542744984,-48.124887485447225,-47.757562831100344,-47.38950945105344,-47.02265533195077,-46.65892846043658,-46.30056588466881,-45.949977058964336,-45.6087000613825,-45.278662878567566,-44.96179349716378,-44.6600199038154,-44.375137052848096,-44.09805548709121,-43.82022284950531,-43.541564848936936,-43.2621894894055,-42.982204774930395,-42.701718709531036,-42.420835304120466,-42.13965122792641,-41.858312255259946,-41.576926390140486,-41.29560163658743,-41.014445998620175,-40.73356748025814,-40.453102997882596,-40.17317738730818,-39.89387535079083,-39.61530489234994,-39.33757401600493,-39.06079072577519,-38.785063025680145,-38.51062806475021,-38.237504191025096,-37.96578236188652,-37.695570581353884,-37.42697685344658,-37.16010918218403,-36.89513210725466,-36.63225833689852,-36.369879401412,-36.10309771908741,-35.83049841077089,-35.5523860622835,-35.269065259446286,-34.98050816665074,-34.68720376186992,-34.38966795076261,-34.08820531914987,-33.783120452852756,-33.47471793769229,-33.16330235948954,-32.84889959201914,-32.53215622370874,-32.21337684037941,-31.89286602785219,-31.57092837194812,-31.24786845848824,-30.923969425136494,-30.599565071202655,-30.275015507736363,-29.950625320558668,-29.626699095490615,-29.303541418353248,-28.98145687496761,-28.660897026521166,-28.342123854497547,-28.02540086424901,-27.71103264159661,-27.399323772361377,-27.09057884236437,-26.785154622941132,-26.483704413939815,-26.18619519220007,-25.892931543542947,-25.604218053789484,-25.320359308760743,-25.041659894277753,-24.768759719339993,-24.50201083768867,-24.241398334606462,-23.987226795914403,-23.739800807433543,-23.49942495498494,-23.266403824389613,-23.041850333991654,-22.825435548063982,-22.617352532012962,-22.417905871659627,-22.227400152825034,-22.04613996133022,-21.87471621438585,-21.714045717192363,-21.563597795362003,-21.423677034715826,-21.294588021074873,-21.17663534026019,-21.070123578092826,-20.97623137526842,-20.894965119238357,-20.826116829878966,-20.769991093011292,-20.72689249445638,-20.69712562003527,-20.680995055569007
